category,layer,head_idx,mean_effect,median_effect,se,n,p_value,fdr_significant
C,5,8,0.0008516435590291354,0.0005564016386522392,0.0012887479348044808,22,0.5879268646240234,False
C,5,9,-0.0022278708200191106,-0.0028817701841183513,0.0026083342888290396,22,0.6788630485534668,False
C,5,10,0.0005102992607717738,0.0012609735725196561,0.0021707920613470164,22,0.9492697715759277,False
C,5,11,-0.0005915640900448529,0.0004797062626980961,0.0009416226992602115,22,0.9239659309387207,False
C,5,12,0.0035292932038270756,0.001809979706769715,0.0016707359660860534,22,0.1054534912109375,False
C,5,13,0.00088803738192013,0.0009546049818757105,0.00087839283241475,22,0.32088327407836914,False
C,5,14,6.411035909104694e-05,-0.0008092143357650791,0.0008818334159882158,22,0.898735523223877,False
C,5,15,0.004571202845337828,0.0010226024228462052,0.0021365298672256453,22,0.09841060638427734,False
C,6,0,-0.0073493182324168745,-0.008447109907396217,0.0015921184519126453,22,0.0003046989440917969,True
C,6,1,-0.0007723342216857336,0.00021121487151431936,0.0022047013479807366,22,0.9492697715759277,False
C,6,2,-0.011099760503183646,-0.008630014766478018,0.002887886868177655,22,0.00042819976806640625,True
C,6,3,0.0022216403019016877,0.0011320128918538988,0.0013070277399461502,22,0.12888002395629883,False
C,6,4,-0.00018407359025069187,0.00010849908058569092,0.000819207614917205,22,0.7990336418151855,False
C,6,5,-0.0004482876565651522,-0.0006821872125885383,0.0027130170549581637,22,0.5660676956176758,False
C,6,6,-0.0014422428191696998,-0.001202658390954073,0.0010410280914109784,22,0.23476219177246094,False
C,6,7,-0.00018010275753415974,-4.134959592209315e-05,0.0007354190833371168,22,0.7261838912963867,False
C,6,8,0.001562191849390074,0.0009092620117293463,0.0014453090811045101,22,0.1761918067932129,False
C,6,9,0.0025490876199727877,0.004090595053555742,0.0024332740078150694,22,0.20992755889892578,False
C,6,10,-0.004900450034336544,-0.0030650466717744894,0.0024023822434731078,22,0.030117511749267578,False
C,6,11,-0.010493129770757323,-0.008616587858037084,0.002357262435276018,22,5.245208740234375e-05,True
C,6,12,-0.002016819977559547,-0.0018746974101553127,0.0035822197806543786,22,0.7990336418151855,False
C,6,13,0.007977648282119608,0.006214133427579908,0.0020066495226265437,22,0.0008091926574707031,True
C,6,14,-0.0033528996705207872,-0.0028611908133538617,0.0011804088221631212,22,0.010324478149414062,True
C,6,15,0.005623342147071779,0.004774139210483612,0.0020146057540346572,22,0.009274482727050781,True
C,7,0,-0.0201726527880394,-0.02228637117339339,0.006467695067694318,22,0.006649494171142578,True
C,7,1,0.003171059795922226,0.0028787107563887277,0.0017470814090323917,22,0.050072669982910156,False
C,7,2,-0.0002882249986193351,-0.0003249230297299445,0.0013835351025001479,22,0.9239659309387207,False
C,7,3,-0.00026937018781890453,-0.0010682626339510851,0.001933272239141684,22,0.5879268646240234,False
C,7,4,0.019752905324187685,0.013056606577013723,0.005091145682320701,22,0.00042819976806640625,True
C,7,5,-0.0026539626903318656,-0.0019965764789642983,0.0013499151191362876,22,0.09841060638427734,False
C,7,6,-0.004427229910647123,-4.496695011990885e-05,0.005881295158014858,22,0.6101517677307129,False
C,7,7,0.059400449543194414,0.0588970608545963,0.007407243378456849,22,4.76837158203125e-07,True
C,7,8,0.0049901518734481775,0.004616880136823219,0.0033944913445959333,22,0.09173250198364258,False
C,7,9,-0.0022822809949773638,-0.0005266144882771295,0.0021160473246082776,22,0.4060330390930176,False
C,7,10,0.002706097038078132,0.002577836713164841,0.0016140284812748,22,0.12067747116088867,False
C,7,11,-0.014427332699837335,-0.012682924482147577,0.003023850809102307,22,0.00017690658569335938,True
C,7,12,-0.000880244070010821,0.0019795450211372813,0.002645635024985559,22,0.6327285766601562,False
C,7,13,0.021448848676608904,0.007175573229882394,0.01576219710502263,22,0.06341934204101562,False
C,7,14,-0.00042059043431106285,-0.00010100931665323383,0.0005501025578805571,22,0.5879268646240234,False
