category,layer,head_idx,mean_effect,median_effect,se,n,p_value,fdr_significant
C,4,1,-1.678845751508378e-05,0.00018064061454960636,0.00043578757387567336,25,0.9578450322151184,False
C,4,2,0.00015466471227698858,7.943378573843646e-05,0.0005174615552547158,25,0.8531995415687561,False
C,4,3,0.0022276275528222947,0.0019519843927867822,0.0009258057346158528,25,0.00806879997253418,True
C,4,4,0.0015917784291289271,0.0006958084651610995,0.0012806462344894516,25,0.2751842737197876,False
C,4,5,0.00017318017856329806,4.95847583828976e-05,0.00027207903964328545,25,0.6528410911560059,False
C,4,6,0.0018106089606821703,0.0012321036955177558,0.0006059146881923719,25,0.011453330516815186,True
C,4,7,-0.0008027391180092773,-0.0007725846149454618,0.0007539279754631199,25,0.33878785371780396,False
C,4,8,0.004163603570750512,0.0039013540940519217,0.0010163282607003835,25,0.0005564093589782715,True
C,4,9,-0.0004232372764835558,-0.00025085799558126733,0.0003627878481673919,25,0.42614197731018066,False
C,4,10,0.01055628711470116,0.006503303491508309,0.004820236949999302,25,0.07547956705093384,False
C,4,11,-0.0006353216781690856,-0.0007061250396699461,0.0005837843968092489,25,0.33878785371780396,False
C,5,0,-0.006097880328314249,-0.00550916254605662,0.0017681695500516314,25,0.0041751861572265625,True
C,5,1,0.033152947720646454,0.029799015605687266,0.004077769269889894,25,5.960464477539062e-07,True
C,5,2,-0.00079257217196298,-0.0007795661321538516,0.0005799284656066431,25,0.0709836483001709,False
C,5,3,0.0004717712373905916,0.00040669495194897807,0.0005485737434870852,25,0.325391948223114,False
C,5,4,-0.0005407604417038401,-2.6305407181775872e-05,0.0006914347987276651,25,0.5249125957489014,False
C,5,5,0.016029104020276887,0.01198473370023075,0.0032919509379651297,25,5.960464477539063e-08,True
C,5,6,0.0016075063790668648,0.0012583477772520422,0.00033048310462749597,25,1.0073184967041016e-05,True
C,5,7,0.0005348144353345237,0.0004290968268008779,0.0003226098877359403,25,0.17295855283737183,False
C,5,8,-0.0013032819847865044,-0.0011435302283056266,0.0017648142411204153,25,0.33878785371780396,False
C,5,9,-0.007302589216655133,-0.0024283717444424178,0.003471737801432149,25,0.11993378400802612,False
C,5,10,0.00988397503415,0.008910059720402933,0.0018127446666845715,25,8.344650268554688e-07,True
C,5,11,-0.01333303013117255,-0.011918584346230245,0.00189232485675471,25,1.1920928955078125e-07,True
C,6,0,-0.000567391279619747,-9.201743351469789e-05,0.0006846693492220282,25,0.2996123433113098,False
C,6,1,0.00028069320273451043,0.00013931883703458624,0.00037430132030109924,25,0.507703959941864,False
C,6,2,-0.005986258765506279,-0.0059928423335805225,0.0019176915456536822,25,0.00016230344772338867,True
C,6,3,-0.0030771500144944086,-0.0028948688380692924,0.0007573339088658999,25,0.0002498030662536621,True
C,6,4,0.012873921592487928,0.009196696873221819,0.0024989490556253744,25,1.1324882507324219e-06,True
