category,layer,head_idx,mean_effect,median_effect,se,n,p_value,fdr_significant
A,5,5,-0.005237993044541152,-0.005651239462462774,0.0008544568507877511,40,6.459667929448187e-07,True
A,5,6,0.005256083121620672,0.0024363055105842955,0.001679486878480122,40,0.01355766506276268,True
A,5,7,-0.0006622818596712529,-3.658993872767831e-05,0.0006104753519683704,40,0.3974238318751304,False
A,5,8,8.570882774204505e-05,0.00033165962070657575,0.0005096628502960801,40,0.9523059934635967,False
A,5,9,-0.013754613762875656,-0.01190596882348596,0.002637291570558811,40,2.0700099412351847e-08,True
A,5,10,-0.001677860203861211,-0.00043826722919486057,0.0034785026295745996,40,0.826382224491681,False
A,5,11,-0.0021560738178996843,-0.003339823746682907,0.0016684214752333596,40,0.10879914976976579,False
A,6,0,-0.009103330318192791,-0.008254322851009898,0.005044270878369926,40,0.10289067040321243,False
A,6,1,0.0027325438082125677,0.00015340145107134613,0.001693262836902216,40,0.42797189528209856,False
A,6,2,0.00027627598437221095,0.00012348500787788568,0.002092099157355677,40,0.7954479165618977,False
A,6,3,0.0011718344735169527,0.002047120546148174,0.0013860808025976399,40,0.1423485195809917,False
A,6,4,0.005829386976813778,0.007209017506823508,0.004310575961217781,40,0.08920892782589362,False
A,6,5,0.0009698209927269001,0.002759373468071976,0.00350027828564928,40,0.7145974449867936,False
A,6,6,-0.0017950687339184108,-0.0019680610598379954,0.0022220390811494494,40,0.34032321635640983,False
A,6,7,0.0021087120513930352,0.0032907236102614223,0.00180280623512535,40,0.08171383123044507,False
A,6,8,0.005426134895684536,0.0024718706288325287,0.0019812419058026823,40,0.015266838387105963,True
A,6,9,5.5734714785672503e-05,9.47506608146528e-06,5.575829192860363e-05,40,0.5013747400735156,False
A,6,10,0.0011266507576562057,0.0010940880830218175,0.0005725950139363547,40,0.03812944412311481,False
A,6,11,0.0003352965142609715,-4.775548032916696e-05,0.00040026085527954797,40,0.5272133391008538,False
A,7,0,0.006770118339237442,0.005351684998329418,0.0012689401878032125,40,1.6943467926466838e-06,True
A,7,1,-0.014886182063262938,-0.007333220478434915,0.00419322603113727,40,6.268265497055836e-05,True
A,7,2,9.382998003664904e-05,6.558198522169207e-05,5.599823791557296e-05,40,0.1058129653429205,False
A,7,3,0.0014859310450182571,-0.0034858978765873617,0.0027282342090241586,40,0.8890015714441688,False
A,7,4,-0.0025420547656173956,-0.002621651328129291,0.0016000373200006036,40,0.1423485195809917,False
A,7,5,0.003676207196087243,0.0012436218276750204,0.002117596614145508,40,0.19219595044887683,False
A,7,6,0.010608948624129052,0.010204617899539675,0.0016699463434807409,40,7.284143066499382e-08,True
A,7,7,0.0005286578028121561,0.000435663895773861,0.0004050575367812293,40,0.11185002994352544,False
A,7,8,0.00037255841197367766,0.0001800463475729135,0.001602930417472289,40,0.8057269839482615,False
A,7,9,0.0021090173465409512,0.0017008484389798462,0.0020017303158765087,40,0.25349167909553216,False
A,7,10,0.000951638576514211,0.0007921900064329526,0.00024013798745808667,40,0.0003167852501064772,True
A,7,11,-0.0034168053980767944,-0.0034746206783148516,0.0011328039692168723,40,0.0032013230738812126,True
A,8,0,0.0015021771688230206,0.0011023917476963544,0.0008823266982369599,40,0.0368489142110775,False
A,8,1,5.5409728869899824e-05,0.00014695376482473828,0.00023401015249150078,40,0.6948266715426143,False
A,8,2,0.007012801026419957,0.009955676817601771,0.0028329670893490057,40,0.00758486291852023,True
A,8,3,0.010277278088325634,0.007473266901918215,0.004363868454659564,40,0.01998793531311094,False
A,8,4,0.0018020307075101293,-0.0002821615078977939,0.0009925704237444596,40,0.6085058219759958,False
A,8,5,-0.0031570128937748,-0.001178139267987269,0.001305152304797171,40,0.0368489142110775,False
A,8,6,0.0024271562094062785,0.0027674054273158066,0.0012905152050175772,40,0.1000314528009767,False
A,8,7,-0.002608740172805807,-0.0027388042934156525,0.0007172715610029386,40,0.0009411722930963151,True
A,8,8,0.003001468719045907,0.003169972092152831,0.0007969342543280883,40,0.0006032901037542615,True
A,8,9,0.0019075934380355253,0.0013686812552572715,0.0018280955480380215,40,0.1537894909415627,False
A,8,10,-0.013069242157379585,-0.010884411008049169,0.003944866748834425,40,0.0025129065124929184,True
A,8,11,0.02200527018223451,0.01476373327366838,0.005124280424053678,40,3.1632225727662444e-09,True
A,9,0,0.005239078979663637,0.004005195777222037,0.001388634595156611,40,5.078317190054804e-05,True
A,9,1,0.0010403609313488227,0.00037561708664325184,0.00039419693889020785,40,0.015266838387105963,True
A,9,2,-7.350443817064415e-07,0.0008458859873589729,0.001784054417103453,40,0.599208943085614,False
A,9,3,0.0010136535663508224,0.0014768515485719632,0.0021680868390837505,40,0.5717037787562731,False
A,9,4,0.022421216682036026,0.019936569137965047,0.004164561580504731,40,1.1621450539678335e-06,True
A,9,5,-0.00798848880409864,-0.005466432449847319,0.0015562080907135722,40,2.3623215383850038e-08,True
A,9,6,0.03882557032220598,0.027962414566878716,0.008065097827143973,40,1.278353011002764e-06,True
A,9,7,-0.00775688055741027,-0.011060529909787429,0.003222219224792176,40,0.006096451763369259,True
A,9,8,0.03023917922959345,0.022160008400988848,0.00552340098452897,40,6.460686563514173e-08,True
A,9,9,0.08149791853953678,0.07268758018328089,0.007979413831390435,40,9.094947017729282e-12,True
A,9,10,0.0016124504668985865,0.0014682384108131814,0.0007851713933977329,40,0.03097046168477391,False
A,9,11,0.0006352400264955331,0.00039132694086858535,0.0004192535293897255,40,0.12810258085846726,False
A,10,0,0.09424420989597644,0.1044309648339396,0.01778773037912916,40,8.847995559335686e-06,True
A,10,1,0.015862268670211253,0.01107878731218541,0.007231085184049548,40,0.00899504264089046,True
A,10,2,0.10794924084568296,0.07634083863279342,0.0196881025882842,40,7.821654435247183e-11,True
A,10,3,0.024760066765942938,0.009941491931832074,0.007437277014861988,40,0.0005080382052256027,True
A,10,4,0.0034259681616981967,0.004753222300566858,0.0014523850430665267,40,0.01998793531311094,False
A,10,5,-0.0005598453245999775,1.772083263991587e-06,0.0003885509768638416,40,0.36820016943056544,False
A,10,6,0.1533146186501031,0.10773249199085023,0.022683352147097307,40,2.000888343900442e-10,True
A,10,7,-0.07765876789788921,-0.05629865752903665,0.01854483884829746,40,5.278525350149721e-07,True
A,10,8,-0.0006771720704288884,-0.0005200736720271219,0.0003316902357472787,40,0.02407598106947262,False
A,10,9,-0.002041276895871623,0.002037747180146165,0.002180819915525727,40,0.47620780297620513,False
A,10,10,0.041788753192811855,0.025632056147856793,0.01176533061491533,40,0.00014039414600119926,True
A,10,11,0.002360623740397895,0.0013002407363540403,0.000808131317942171,40,0.004244452147759148,True
A,11,0,-2.839115227238082e-05,-0.0006998443877953143,0.0011301316909741257,40,0.8160389817658142,False
A,11,1,0.10968708123159594,0.05768738426756103,0.018466693429198423,40,6.002665031701326e-11,True
A,11,2,0.2185483652592075,0.20634057549506268,0.016170375140138155,40,3.637978807091713e-12,True
A,11,3,0.047378691551914355,0.04974494268667498,0.0074370000006376,40,1.5819750842638314e-08,True
A,11,4,-0.003344113702103254,-0.0029840509243656077,0.0006735742334640725,40,3.061662209802307e-05,True
A,11,5,-0.0012282450764803385,-0.001439789421793439,0.0005986207670948226,40,0.05308265297571779,False
A,11,6,0.03518436310224513,0.032084024983669565,0.004748593653038863,40,3.701643436215818e-09,True
A,11,7,-0.003253038871909734,-0.0010341399686191383,0.001466649604073715,40,0.08665273707811139,False
A,11,8,0.005809242156721529,0.00703042588788598,0.001235785870438656,40,6.718428085150663e-05,True
A,11,9,0.0093445378003434,0.009644822163084547,0.0018594017790110459,40,3.813006878772285e-05,True
A,11,10,-0.040767457631371254,-0.04812119336751129,0.017572633135195033,40,0.012015921452984912,True
A,11,11,0.014982264137441827,0.01545718302969995,0.0016162211665543894,40,3.456079866737127e-11,True
